name,RA,Dec,vmag,epoch,epoch_uncertainty,period,period_uncertainty,duration,comments,depth
"HATS-44 b",05:37:18.42,-27:58:21.27,14.4,2459225.01469000,0.00061000,2.74390010000,2.4e-06,1.65,,13.9
"HATS-45 b",06:47:58.62,-21:54:38.56,13.3,2458469.05787000,0.00049,4.18761830000,1.7e-06,3.05,,10.9
"HATS-46 b",00:26:48.63,-56:18:57.97,13.8,2458320.41791000,0.00034,4.74236930000,2e-06,2.43,,12.7
"HATS-47 b",19:09:56.26,-49:39:53.79,14.6,2459056.08592000,0.0006,3.92280380000,2e-06,2.00,,31.5
"HATS-48 A b",19:14:41.28,-59:34:45.66,14.2,2457955.49543000,0.00017,3.13166726000,5.7e-07,2.35,,14.9
"HATS-49 b",00:26:27.26,-56:20:39.41,15.0,2457105.16480000,0.00054,4.14804670000,3.7e-06,2.35,,12.9
"HATS-4 b",06:16:26.90,-22:32:48.78,13.5,2458468.52134000,0.00025,2.51672626000,3.7e-07,2.53,,16.4
"HATS-50 b",20:01:42.74,-26:04:39.23,14.0,2456870.34792000,0.00068,3.82970150000,4.6e-06,3.08,,10.8
"HATS-51 b",06:51:23.38,-29:03:31.16,12.5,2458816.90482000,0.00022,3.34886782000,8.2e-07,3.32,,11.0
"HATS-52 b",09:20:21.02,-31:16:09.16,13.8,2458731.65067000,0.0002,1.36665617000,2.8e-07,2.09,,21.1
"HATS-53 b",11:46:30.80,-33:51:36.28,13.9,2458281.13120000,0.00023,3.85377818000,8.8e-07,3.51,,18.6
"HATS-54 b",13:22:32.37,-44:41:19.82,13.9,2457780.01023000,0.00061,2.54417650000,2.4e-06,2.47,,6.8
"HATS-55 b",07:37:08.01,-32:45:19.51,13.5,2459237.74730000,0.0012,4.20420010000,0.00000300000,2.78,,12.1
"HATS-56 b",12:00:39.62,-45:47:58.04,11.5,2458890.81912000,0.00032,4.32476620000,1.9e-06,4.64,,6.4
"HATS-57 b",04:03:47.59,-19:03:24.55,12.3,2458697.58795000,0.00019,2.35061721000,6.2e-07,2.49,,15.9
"HATS-58 A b",12:27:08.95,-48:58:42.28,11.6,2459036.64202000,0.00046,4.21807330000,3.1e-06,3.18,,7.7
"HATS-59 b",11:21:17.84,-22:23:17.44,14.0,2459285.39100000,0.001,5.41610770000,2.3e-06,3.59,,14.3
"HATS-5 b",04:28:53.48,-21:28:55.40,12.6,2458441.13392000,0.00023,4.76339004000,7.4e-07,2.99,,13.2
"HATS-60 b",22:45:27.37,-14:59:30.39,12.7,2459091.08817000,0.00075,3.56080640000,3.5e-06,3.86,,4.9
"HATS-61 b",04:06:37.87,-25:20:58.80,13.4,2457673.06110000,0.0014,7.81795300000,2.4e-05,5.53,,3.6
"HATS-62 b",20:49:47.83,-24:18:12.62,14.2,2455808.05158000,0.00043,3.27688370000,3.3e-06,2.77,,13.4
"HATS-63 b",04:29:40.46,-28:11:49.97,14.0,2459145.46803000,0.00062,3.05664540000,2.2e-06,2.45,,12.5
"HATS-64 b",09:37:09.03,-29:48:01.60,13.0,2458265.62220000,0.0011,4.90889630000,7.2e-06,5.81,,5.1
"HATS-65 b",19:31:45.55,-26:44:24.73,12.7,2458669.87103000,0.00018,3.10515933000,6.2e-07,2.88,,13.9
"HATS-66 b",06:45:34.75,-33:52:54.09,14.3,2459252.30600000,0.00180000,3.14143900000,0.00000700000,4.54,,5.4
"HATS-67 b",12:00:50.11,-46:08:11.11,13.7,2457796.88207090,4.9e-06,1.60918324000,5.1e-07,1.95,,13.4
"HATS-68 b",01:00:01.46,-58:54:17.01,12.3,2458798.27670000,0.00047,3.58622110000,2.4e-06,3.42,,5.7
"HATS-69 b",19:17:11.38,-60:53:30.34,14.1,2459037.14015000,0.00066,2.22525250000,1.5e-06,2.36,,13.1
"HATS-6 b",05:52:35.23,-19:01:53.86,15.0,2457112.60363000,0.00011,3.32526424000,3.7e-07,2.04,,32.3
"HATS-70 b",07:16:25.09,-31:14:39.82,12.2,2458309.17297000,0.00047,1.88823968000,7.6e-07,3.62,,4.4
"HATS-71 b",01:02:12.45,-61:45:22.08,16.4,2459111.32287000,0.00022000,3.79551950000,8e-07,2.01,,52.3
"HATS-72 b",22:36:06.20,-17:00:01.10,12.3,2458124.28757000,4.5e-05,7.32794960000,1.4e-06,3.08,,13.7
"HATS-74 A b",11:24:03.55,-19:33:25.05,17.3,2458392.02654000,0.00024,1.73185606000,5.5e-07,1.65,,36.4
"HATS-75 b",04:03:47.85,-25:24:32.12,15.7,2458611.05487000,0.00027,2.78865560000,1.1e-06,1.91,,26.3
"HATS-76 b",04:41:21.54,-32:19:13.50,16.7,2458424.55556000,0.00053,1.94164230000,1.4e-06,1.86,,32.9
"HATS-77 b",09:59:17.68,-27:23:34.14,16.2,2459136.69378000,0.0002,3.08762620000,1.6e-06,2.23,,40.4
"HATS-7 b",13:55:25.62,-21:12:28.29,13.3,2457340.55196000,0.00035,3.18531090000,1e-06,2.30,,4.9
"HATS-8 b",19:39:46.01,-25:44:54.12,14.5,2456672.11098000,0.0012,3.58389300000,1e-05,3.03,,6.6
"HATS-9 b",19:23:14.44,-20:09:58.96,13.3,2457380.70247000,3.6e-05,1.91531100000,9.4e-07,3.51,,8.5
"HD 101581 b",11:41:01.51,-44:24:14.93,7.8,2460014.84960000,0.00280000,4.46569000000,0.00032,1.77,,0.19
"HD 101581 c",11:41:01.51,-44:24:14.93,7.8,2460017.11400000,0.0024,6.20401000000,0.00054000000,1.76,,0.23
"HD 106315 b",12:13:53.39,-00:23:36.37,9.0,2457586.54760000,0.0025,9.55287000000,0.00021,3.77,,0.30
"HD 106315 c",12:13:53.39,-00:23:36.37,9.0,2458432.34123000,0.00056,21.05661400000,5.4e-05,4.64,,0.99
"HD 108236 b",12:26:17.78,-51:21:46.99,9.2,2458572.10755900,0.00145813,3.79588997084,2.111636e-05,2.46,,0.32
"HD 108236 c",12:26:17.78,-51:21:46.99,9.2,2458907.39059000,0.00083,6.20368800000,1.5e-05,2.86,,0.47
"HD 108236 d",12:26:17.78,-51:21:46.99,9.2,2458939.90934000,0.00077,14.17587600000,3e-05,3.85,,0.70
"HD 108236 e",12:26:17.78,-51:21:46.99,9.2,2459311.40277400,0.00211129,19.59015780924,4.383837e-05,4.00,,1.2
"HD 108236 f",12:26:17.78,-51:21:46.99,9.2,2458793.27860000,0.00210000,29.54115000000,0.00042,3.27,,0.44
"HD 109833 b",12:39:06.21,-74:34:26.47,9.3,2459376.41051800,0.0016778,9.18850600000,2.88e-05,2.49,,0.46
"HD 109833 c",12:39:06.21,-74:34:26.47,9.3,2456440.75670000,0.00150000,13.90014800000,5.7e-05,2.13,,0.65
"HD 110067 b",12:39:21.41,+20:01:38.42,8.4,2459640.15797000,0.00036,9.11367800000,1e-05,3.09,,0.66
"HD 110067 c",12:39:21.41,+20:01:38.42,8.4,2459657.45704000,0.0007,13.67369400000,2.4e-05,3.70,,0.77
"HD 110067 d",12:39:21.41,+20:01:38.42,8.4,2459708.20282000,0.0008,20.51961700000,4e-05,3.82,,1.1
"HD 110067 e",12:39:21.41,+20:01:38.42,8.4,2459646.09190000,0.0011,30.79309100000,1.2e-05,4.86,,0.51
"HD 110067 f",12:39:21.41,+20:01:38.42,8.4,2459641.57630000,0.001,41.05854000000,0.0001,5.17,,0.92
"HD 110067 g",12:39:21.41,+20:01:38.42,8.4,2459656.09210000,0.002,54.76992000000,0.0002,5.67,,0.92
"HD 110082 b",12:50:21.43,-88:07:16.00,9.2,2458629.90908200,0.00083728,10.18269827350,1.288076e-05,2.83,,0.67
"HD 110113 b",12:40:08.78,-44:18:43.48,10.1,2459103.60321700,2.2e-05,2.54047309000,1.9e-07,2.38,,0.57
"HD 110113 c",12:40:08.78,-44:18:43.48,10.1,2458576.15925100,0.00189104,6.74187956280,1.917955e-05,1.37,,0.45
"HD 114082 b",13:09:16.11,-60:18:30.36,8.2,2459339.03854000,0.00053000,109.75000000000,0.40000000000,12.14,"Duration estimated. ",4.5
"HD 118203 b",13:34:02.39,+53:43:41.48,8.1,2459663.58480000,0.00025,6.13498470000,2e-06,5.64,,3.1
"HD 135694 b",15:11:28.29,+71:50:28.67,9.1,2459834.13926000,0.00088000,15.92347556800,2.0416e-05,4.49,,0.49
"HD 136352 b",15:21:45.63,-48:19:07.74,5.7,2458631.76761700,0.00118509,11.57783620835,1.83652e-05,3.88,,0.22
"HD 136352 c",15:21:45.63,-48:19:07.74,5.7,2458650.89757000,0.0008917,27.59207175355,2.658748e-05,3.27,,0.56
"HD 136352 d",15:21:45.63,-48:19:07.74,5.7,2459009.77590000,0.01010000,107.24500000000,0.05,8.87,,0.49
"HD 137496 b",15:26:58.09,-16:30:32.41,9.9,2458039.13170000,0.0029,1.62116000000,8.06e-05,3.28,,0.06
"HD 1397 b",00:17:47.32,-66:21:32.14,7.8,2458332.08170000,0.0004,11.53660000000,0.0003,8.60,,2.0
"HD 149026 b",16:30:29.52,+38:20:51.13,8.2,2457217.64141000,0.00011,2.87588850000,1.4e-07,3.14,,2.9
"HD 152843 b",16:55:08.37,+20:29:29.49,8.9,2458994.28745600,0.00281171,11.62075439967,7.01485e-05,5.63,,0.49
"HD 152843 c",16:55:08.37,+20:29:29.49,8.9,2459002.77080000,0.0011,24.38000000000,6.23000000000,6.36,,0.86
"HD 15337 b",02:27:28.29,-27:38:10.02,9.1,2458411.46230000,0.0013,4.75598040000,0.00000620000,2.55,,0.34
"HD 15337 c",02:27:28.29,-27:38:10.02,9.1,2458414.55162000,0.00150000,17.18054600000,2.6e-05,2.23,,0.68
"HD 158259 b",17:25:23.90,+52:47:25.70,6.5,2460338.52307100,0.0013773,2.17794070000,4e-06,2.10,,0.11
"HD 15906 b",02:33:05.10,-10:21:07.84,9.8,2458416.34530000,0.00340000,10.92470900000,3.2e-05,1.80,,0.73
"HD 15906 c",02:33:05.10,-10:21:07.84,9.8,2457430.82960000,0.00270000,21.58329800000,5.5e-05,2.19,,1.2
"HD 17156 b",02:49:44.79,+71:45:11.12,8.2,2455499.30581500,8.2e-05,21.21643870000,1.1e-06,3.14,,5.3
"HD 183579 b",19:33:08.79,-54:31:57.82,8.7,2458661.06279000,0.00071000,17.47127500000,1.53e-05,4.31,,1.1
"HD 18599 b",02:57:02.88,-56:11:30.73,9.0,2459111.73946000,0.00068000,4.13743540000,3.7e-06,2.06,,1.1
"HD 189733 b",20:00:43.71,+22:42:35.19,7.7,2456194.06761900,3.4e-05,2.21857494400,3e-08,1.82,,24.0
"HD 191939 b",20:08:06.15,+66:51:01.09,9.0,2460544.70267900,0.0005903,8.88032470000,5.8e-06,2.75,,1.2
"HD 191939 c",20:08:06.15,+66:51:01.09,9.0,2460555.18986200,0.0015084,28.58045710000,4.06e-05,4.04,,0.90
"HD 191939 d",20:08:06.15,+66:51:01.09,9.0,2459433.90600000,0.0009,38.35303700000,6e-05,5.36,,1.1
"HD 202772 A b",21:18:47.90,-26:36:58.95,8.3,2458705.89569000,0.00016,3.30887530000,1.4e-06,5.63,,3.8
"HD 20329 b",03:16:42.75,+15:39:22.88,8.8,2460233.36735000,0.0017143,0.92606320000,2.6e-06,1.03,,0.22
"HD 207496 b",21:54:52.36,-77:20:19.69,8.2,2460140.22092700,0.0009902,6.44100600000,6e-06,1.81,,0.91
"HD 207897 b",21:40:48.39,+84:20:01.54,8.4,2460449.06790200,0.0009621,16.20171370000,1.68e-05,2.70,,0.90
"HD 209458 b",22:03:10.81,+18:53:03.27,7.7,2460552.87974000,0.0002144,3.52475460000,3.4e-06,2.96,,17.8
"HD 213885 b",22:35:56.09,-59:51:53.38,8.0,2460178.67141200,0.0016377,1.00823610000,1.5e-06,1.41,,0.23
"HD 21520 b",03:26:33.68,-43:36:49.19,9.2,2459160.01570000,0.0015,25.12920000000,0.00008900000,4.88,,0.56
"HD 21749 c",03:27:00.05,-63:30:00.60,8.1,2460201.82494100,0.0026809,7.78977260000,1.93e-05,2.38,,0.19
"HD 219134 b",23:13:20.93,+57:10:10.65,5.6,2460606.25196100,0.0004402,3.09293860000,1.3e-06,0.88,,0.25
"HD 219134 c",23:13:20.93,+57:10:10.65,5.6,2460599.49725200,0.0009729,6.76503980000,7.4e-06,1.42,,0.27
"HD 219666 b",23:18:14.22,-56:54:14.35,9.8,2460175.74911800,0.0010809,6.03446670000,5.9e-06,1.89,,1.8
"HD 221416 b",23:32:07.96,-21:48:04.32,8.2,2459085.13900000,0.057,14.27690000000,0.0011,8.70,,0.83
"HD 22946 d",03:39:16.69,-42:45:46.90,8.3,2459136.53720000,0.00087000,47.42489000000,0.00011,6.48,,0.46
"HD 23472 b",03:41:50.17,-62:46:02.16,9.7,2460180.37810500,0.0017731,17.66716870000,2.92e-05,2.52,,0.85
"HD 23472 c",03:41:50.17,-62:46:02.16,9.7,2460157.95136400,0.004136,29.79752050000,8.87e-05,2.78,,0.67
"HD 23472 d",03:41:50.17,-62:46:02.16,9.7,2460203.01792800,0.0041223,3.97668330000,1.42e-05,1.86,,0.14
"HD 23472 e",03:41:50.17,-62:46:02.16,9.7,2460197.03873900,0.0041425,7.90762220000,2.62e-05,2.61,,0.22
"HD 23472 f",03:41:50.17,-62:46:02.16,9.7,2460184.41424400,0.0035407,12.16233160000,4.41e-05,2.61,,0.32
"HD 235088 b",20:02:27.71,+53:22:38.79,9.2,2459798.46351000,0.00055,7.43413930000,6.2e-06,2.70,,0.70
"HD 25463 b",04:02:59.60,+09:12:27.96,6.9,2458978.35310000,0.0006,7.04914400000,9e-06,3.23,,0.30
"HD 25463 c",04:02:59.60,+09:12:27.96,6.9,2458980.31400000,0.001,3.04405000000,8e-06,1.30,,0.08
"HD 260655 b",06:37:09.97,+17:33:58.57,9.6,2460284.44633200,0.000744,2.76949360000,3.6e-06,1.03,,0.71
"HD 260655 c",06:37:09.97,+17:33:58.57,9.6,2460277.80412300,0.0006833,5.70608680000,6.3e-06,0.86,,0.82
"HD 2685 b",00:29:18.94,-76:18:14.52,9.6,2460174.63706700,0.000188,4.12690460000,8e-07,4.41,,10.8
"HD 28109 b",04:20:57.19,-68:06:09.68,9.4,2460176.09556000,0.006424,22.89098550000,0.000134,2.47,,0.25
"HD 28109 c",04:20:57.19,-68:06:09.68,9.4,2460129.28631300,0.0074513,56.00450564844,0.00020733997,10.43,,0.77
"HD 28109 d",04:20:57.19,-68:06:09.68,9.4,2458355.64872600,0.00597923,84.26076445013,0.00087555114,10.93,,0.44
"HD 3167 b",00:34:57.64,+04:22:50.60,9.0,2458269.57891000,0.00026000,0.95965428000,0.00000030000,1.61,,0.29
"HD 3167 c",00:34:57.64,+04:22:50.60,9.0,2458439.60509600,0.00014900,29.84649480000,0.00001570000,4.87,,0.95
"HD 332231 b",20:26:57.87,+33:44:39.80,8.6,2459178.77035000,0.00012,18.71207120000,6.7e-06,6.17,,4.9
"HD 35843 c",05:25:23.73,-44:25:52.63,9.4,2459221.75620000,0.00200000,46.96220000000,0.0002,5.80,,0.76
"HD 42813 b",06:12:13.88,-14:38:57.54,9.5,2458474.56927000,0.00084,13.63082050000,9e-06,4.33,,1.2
"HD 5278 b",00:50:11.23,-83:44:37.56,7.9,2458336.55765100,0.00111198,14.33921442256,2.232218e-05,4.61,,0.39
"HD 56414 b",07:11:22.48,-68:50:00.03,9.2,2460178.46199100,0.0050911,29.04975170000,0.0001337,7.12,,0.32
"HD 6061 b",01:02:23.55,+37:11:07.58,8.8,2460608.85234500,0.0018293,5.25448840000,1.06e-05,2.90,,0.57
"HD 63433 b",07:49:55.05,+27:21:47.28,6.9,2458916.45262000,0.00065,7.10793790000,5.4e-06,2.93,,0.50
"HD 63433 c",07:49:55.05,+27:21:47.28,6.9,2459296.02303000,0.00013,20.54380600000,8.3e-06,4.07,,0.80
"HD 63433 d",07:49:55.05,+27:21:47.28,6.9,2459373.82345000,0.00113000,4.20907500000,2.3e-05,2.58,,0.12
"HD 63935 b",07:51:41.91,+09:23:06.87,8.6,2460269.97499700,0.0012018,9.05882090000,1.17e-05,3.34,,0.88
"HD 63935 c",07:51:41.91,+09:23:06.87,8.6,2460259.04836900,0.0023304,21.40031290000,0.0001262,5.38,,0.96
"HD 73344 b",08:38:45.47,+23:41:06.95,6.9,2458095.90000000,0.003,15.61100000000,3e-05,3.30,,0.52
"HD 73583 b",08:38:45.19,-13:15:23.50,9.7,2459982.84539900,0.0009785,6.39806420000,6.5e-06,2.00,,1.7
"HD 73583 c",08:38:45.19,-13:15:23.50,9.7,2459987.33764700,0.0014936,18.87928710000,5.9e-05,3.26,,1.2
"HD 77946 b",09:07:06.63,+46:40:20.73,9.0,2459587.47400000,0.00130000,6.52728200000,2e-05,3.55,,0.43
"HD 80606 b",09:22:37.67,+50:36:13.60,9.1,2455210.64280000,0.001,111.43670000000,0.0004,11.90,,11.0
"HD 80653 b",09:21:21.38,+14:22:04.33,9.5,2458134.42440000,0.0007,0.71957300000,2.1e-05,1.80,,0.16
"HD 86226 c",09:56:29.64,-24:05:57.07,7.9,2460013.59173300,0.0012798,3.98465890000,6.2e-06,2.15,,0.44
"HD 88986 b",10:16:28.00,+28:40:55.45,6.5,2458891.69000000,0.003,146.05000000000,0.43000000000,13.70,"Duration estimated. ",0.22
"HD 89345 b",10:18:41.06,+10:07:43.85,9.4,2458740.81147000,0.00044,11.81440240000,6.6e-06,5.65,,1.5
"HD 93963 A b",10:51:06.41,+25:38:27.83,9.2,2458901.27740000,0.0016,1.03913530000,4.9e-06,1.81,,0.14
"HD 93963 A c",10:51:06.41,+25:38:27.83,9.2,2458902.87400000,0.00068,3.64513890000,4.4e-06,2.36,,0.78
"HD 95338 b",10:59:25.52,-56:37:24.80,8.6,2460017.42922500,0.0008872,55.08700000000,0.02,5.71,,2.5
"HD 97658 b",11:14:33.04,+25:42:38.15,7.8,2457339.20522400,9.8e-05,9.48930370000,1.6e-06,2.85,,0.71
"HIP 113103 b",22:54:17.37,-43:00:36.82,9.9,2458325.59660000,0.00330000,7.61030300000,1.8e-05,2.14,,0.60
"HIP 113103 c",22:54:17.37,-43:00:36.82,9.9,2460160.49592100,0.0027941,14.24566030000,4.1e-05,3.40,,1.1
"HIP 116454 b",23:35:49.04,+00:26:40.94,10.2,2458072.29291000,0.00062000,9.10041570000,4.5e-06,2.43,,0.89
"HIP 29442 c",06:12:13.88,-14:38:57.54,9.5,2458471.36000000,0.0033,3.53795590000,8.2e-06,2.43,,0.21
"HIP 29442 d",06:12:13.88,-14:38:57.54,9.5,2458472.98650000,0.0051,6.42957500000,2.6e-05,3.08,,0.21
"HIP 41378 b",08:26:27.80,+10:04:49.33,8.9,2457152.28180000,0.0012,15.57209800000,1.9e-05,4.93,,0.38
"HIP 41378 c",08:26:27.80,+10:04:49.33,8.9,2458494.90919500,0.00338789,31.71802083162,0.00012969133,2.33,,0.29
"HIP 41378 d",08:26:27.80,+10:04:49.33,8.9,2457166.26290000,0.0016,156.00000000000,163.00000000000,12.71,,0.66
"HIP 41378 e",08:26:27.80,+10:04:49.33,8.9,2457142.01656000,0.00076,131.00000000000,61.00000000000,13.01,,1.4
"HIP 41378 f",08:26:27.80,+10:04:49.33,8.9,2457186.91451000,0.00032,324.00000000000,126,19.00,,5.0
"HIP 65 A b",00:00:44.55,-54:49:50.96,11.0,2458658.65377900,4.2e-05,0.98097217000,1.2e-07,0.79,,82.0
"HIP 67522 b",13:50:06.24,-40:50:09.23,9.8,2458604.02376000,0.00033000,6.95947310000,2.2e-06,4.85,,4.2
"HIP 67522 c",13:50:06.24,-40:50:09.23,9.8,2458602.50256000,0.00093,14.33489200000,1.2e-05,5.66,,2.8
"HIP 8152 b",01:44:50.22,-18:24:04.98,10.1,2458758.62000000,0.002,10.75101000000,6e-05,2.90,,0.64
"HIP 8152 c",01:44:50.22,-18:24:04.98,10.1,2458398.28690000,0.0064,19.60562000000,0.00025,4.38,,0.35
"HIP 94235 b",19:10:57.87,-60:16:21.49,8.3,2459037.87040000,0.0022,7.71305700000,2.1e-05,2.47,,0.73
"HIP 9618 b",02:03:37.20,+21:16:52.78,9.2,2458767.42089000,0.00057,20.77290700000,2.3e-05,4.91,,1.4
"HIP 9618 c",02:03:37.20,+21:16:52.78,9.2,2458779.19190000,0.001,52.56349100000,7.2e-05,6.55,,1.2
"HIP 97166 b",19:44:58.71,+74:03:46.29,9.9,2460337.87709500,0.0009593,10.28888710000,1.02e-05,1.43,,0.86
"HR 858 b",02:51:56.39,-30:48:50.62,6.4,2459169.27128000,0.00163,3.58529000000,1e-05,2.50,,0.18
"HR 858 c",02:51:56.39,-30:48:50.62,6.4,2459120.53769700,0.00194335,5.97391244881,1.866318e-05,3.12,,0.23
"HR 858 d",02:51:56.39,-30:48:50.62,6.4,2459117.26105500,0.00234534,11.23046047708,4.54979e-05,3.60,,0.21
"IRAS 04125+2902 b",04:15:42.80,+29:09:59.55,15.6,2458821.82510000,0.0033,8.83497800000,2.8e-05,6.00,,6.1
"K2-100 b",08:38:24.26,+20:06:21.63,10.7,2457140.71941000,0.00027,1.67390350000,4e-07,1.61,,0.12
"K2-101 b",08:41:22.54,+18:56:01.75,12.9,2457152.68498770,0.0011677,14.67624290000,2.03e-05,3.34,,0.75
"K2-102 b",08:40:13.41,+19:46:43.51,13.1,2457139.65518000,0.00552,9.91561500000,0.00120900000,2.66,,0.20
"K2-104 b",08:38:32.80,+19:46:25.39,16.0,2457140.37997900,0.0009972,1.97419540000,2.4e-06,1.58,,1.7
"K2-105 b",08:21:40.87,+13:29:51.04,11.8,2458363.23873000,0.00069000,8.26698970000,5.7e-06,3.43,,1.3
"K2-107 b",18:59:56.49,-22:17:36.31,13.0,2457334.34984000,9.7e-05,3.31391510000,2.9e-06,3.22,,6.7
"K2-108 b",08:13:31.64,+16:25:10.26,12.3,2459502.37596300,0.00295559,4.73355750515,4.2315e-05,3.21,,0.93
"K2-10 b",11:28:29.20,+01:41:26.24,12.4,2456819.58040000,0.0012,19.30481000000,0.00056000000,3.81,,1.7
"K2-110 b",13:49:23.94,-12:17:05.71,12.0,2457219.87496000,0.00056,13.86360000000,0.00018,3.22,,1.4
"K2-111 b",03:59:33.67,+21:17:54.69,11.1,2457100.07680000,0.0019,5.35180000000,0.0004,3.38,,0.12
"K2-113 b",01:17:47.85,+06:52:07.85,13.7,2457893.20124000,0.00042,5.81760150000,2.8e-06,3.07,,8.4
"K2-114 b",08:31:31.90,+11:55:20.12,14.6,2457687.08869000,0.00016,11.39093100000,3.2e-06,3.97,,13.6
"K2-115 b",08:26:12.84,+12:16:54.66,13.4,2457522.07014000,0.00017,20.27299140000,5e-06,3.87,,16.0
"K2-116 b",22:24:36.56,-11:34:45.55,10.8,2457422.17820000,0.004,4.65487900000,2.2e-05,1.89,,0.13
"K2-117 b",08:55:25.38,+10:28:09.18,14.6,2459230.01400200,0.0015072,1.29160335703,1.100622e-05,1.31,,1.6
"K2-117 c",08:55:25.38,+10:28:09.18,14.6,2457143.56380000,0.0012,5.44425000000,0.00014,2.11,,1.7
"K2-118 b",08:48:30.45,+15:39:21.23,14.0,2457160.47010000,0.0028,50.92540000000,0.00410000000,4.10,,1.2
"K2-119 b",08:48:02.37,+16:54:06.36,14.8,2457141.09840000,0.00270000,7.72850000000,0.00053,2.90,,1.2
"K2-11 b",11:16:10.04,+01:59:12.06,13.4,2456829.85110000,0.00390000,39.86420000000,0.0057,5.81,,0.92
"K2-121 b",08:27:44.80,+17:34:45.58,13.2,2457143.56058120,0.00007850,5.18575390000,0.00000060000,2.03,,13.1
"K2-122 b",08:25:54.29,+20:21:33.62,13.1,2457141.83004690,0.00064200,2.21930230000,2e-06,1.24,,0.43
"K2-123 b",08:57:46.59,+21:27:11.79,14.8,2457147.49260000,0.0024,30.95400000000,0.0018,3.77,,2.1
"K2-124 b",08:54:33.85,+23:07:58.62,16.7,2457142.18106000,0.00107,6.41365100000,0.00003600000,1.68,,5.5
"K2-125 b",13:36:34.05,-14:56:52.15,16.4,2457243.08800000,0.002,21.75026400000,0.00199000000,2.57,"Duration estimated. ",2.5
"K2-126 b",13:34:11.21,-13:34:37.09,12.8,2457223.79420000,0.0011,7.38711000000,0.0002,2.59,,0.88
"K2-127 b",13:48:18.79,-11:35:20.36,15.0,2457220.33788000,0.00016,3.58816200000,1.2e-05,2.32,,15.1
"K2-128 b",13:37:45.04,-08:35:49.51,12.6,2457221.45030000,0.0023,5.67556000000,0.00029000000,1.80,,0.33
"K2-129 b",19:16:35.65,-25:38:46.76,13.6,2457335.00900000,0.001,8.23949300000,0.00029200000,1.51,,0.86
"K2-12 b",11:32:46.06,+02:14:40.85,12.4,2456815.37320000,0.002,8.28192000000,0.00037000000,4.13,,0.48
"K2-130 b",19:21:04.93,-19:41:27.15,12.7,2457303.20000000,0.0016,2.49420600000,0.000101,1.70,,0.30
"K2-131 b",12:11:00.34,-09:45:54.86,12.1,2459280.98948800,0.00063759,0.36930571984,7.67609e-06,1.00,,0.76
"K2-132 b",12:08:39.90,-08:44:49.98,12.1,2458434.03060000,0.0049,9.17261600000,5.1e-05,7.17,,0.58
"K2-133 b",04:40:35.85,+25:00:35.33,14.1,2457821.31680000,0.0014,3.07120000000,0.0001,1.22,,0.71
"K2-133 c",04:40:35.85,+25:00:35.33,14.1,2457823.76860000,0.0011,4.86784000000,0.00012,1.62,,0.98
"K2-133 d",04:40:35.85,+25:00:35.33,14.1,2460251.64402000,0.0060784,11.02488210000,2.91e-05,2.92,,1.9
"K2-133 e",04:40:35.85,+25:00:35.33,14.1,2457837.86570000,0.0023,26.58410000000,0.00180000000,1.44,,0.99
"K2-136 b",04:29:39.09,+22:52:57.24,11.1,2457817.75630000,0.0048,7.97520000000,0.00079,2.67,,0.19
"K2-136 c",04:29:39.09,+22:52:57.24,11.1,2460253.01276000,0.0021694,17.30706310000,1.58e-05,3.65,,1.9
"K2-136 d",04:29:39.09,+22:52:57.24,11.1,2457780.81170000,0.0065,25.57500000000,0.00240000000,3.04,,0.45
"K2-137 b",12:27:28.90,-06:11:42.78,15.9,2457583.02420000,0.0004,0.17971500000,1e-06,0.63,,0.40
"K2-138 b",23:15:47.77,-10:50:59.06,12.2,2457773.31683000,0.00091000,2.35309000000,0.00022,2.01,,0.26
"K2-138 c",23:15:47.77,-10:50:59.06,12.2,2457740.32182000,0.00089,3.56004000000,0.00012000000,2.38,,0.59
"K2-138 d",23:15:47.77,-10:50:59.06,12.2,2457743.15989000,0.00093,5.40479000000,0.00021,2.70,,0.64
"K2-138 e",23:15:47.77,-10:50:59.06,12.2,2460219.14479600,0.005467,8.26166160000,1.9e-05,2.86,,1.3
"K2-138 f",23:15:47.77,-10:50:59.06,12.2,2457738.70235000,0.00093000,12.75758000000,0.00050000000,3.20,,0.95
"K2-138 g",23:15:47.77,-10:50:59.06,12.2,2457773.85410000,0.0044,41.96645000000,0.00665,4.04,,1.0
"K2-139 b",19:16:16.01,-17:54:38.57,11.7,2457325.81726000,0.00031000,28.38246000000,0.0002,4.99,,11.1
"K2-13 b",11:20:37.31,+02:30:09.91,12.9,2456812.52590000,0.0051,40.06030000000,0.006,6.34,,0.58
"K2-140 b",12:32:32.96,-09:36:27.40,12.7,2457732.80773000,0.0001,6.56920450000,1.5e-06,3.81,,15.6
"K2-141 b",23:23:40.09,-01:11:21.06,11.5,2460232.51307100,0.0005955,0.28032460000,1e-07,0.87,,0.51
"K2-141 c",23:23:40.09,-01:11:21.06,11.5,2457751.15460000,0.001,7.74850000000,0.00022,0.80,"Duration estimated. ",8.8
"K2-146 b",08:40:06.41,+19:05:32.43,16.7,2458204.59020000,0.0005,2.64460000000,6e-05,1.32,,3.9
"K2-146 c",08:40:06.41,+19:05:32.43,16.7,2458204.13160000,0.0007,4.00498000000,0.00011,0.79,"Duration estimated. ",3.7
